CustomerID,TotalPurchaseYTD,MaritalStatus,YearlyIncome,Gender,Education,Ocupation,HomeOwnerFlag,NumberCarsOwned,CommuteDistance,Age,YearsCustomer
25177,16.98,M,50001-75000,M,Partial College,Professional,TRUE,3,5-10 Miles,61,18
23591,2.7,M,75001-100000,M,Bachelors,Management,TRUE,0,0-1 Miles,60,19
25212,23.19,M,50001-75000,M,Bachelors,Professional,TRUE,1,5-10 Miles,59,18
14174,34.3,M,50001-75000,M,High School,Professional,TRUE,3,10+ Miles,77,19
20323,2422.34,S,75001-100000,M,Partial College,Professional,FALSE,2,0-1 Miles,59,19
17693,-4,S,25001-50000,M,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,49,19
16758,-2319.99,M,greater than 100000,M,Graduate Degree,Management,TRUE,0,1-2 Miles,55,19
25029,151.325,S,25001-50000,M,Partial College,Skilled Manual,TRUE,2,5-10 Miles,69,20
23403,543.99,S,50001-75000,M,Bachelors,Professional,FALSE,1,0-1 Miles,65,18
23358,546.02,M,50001-75000,M,High School,Professional,TRUE,2,5-10 Miles,48,19
28010,-5.51,S,25001-50000,M,Bachelors,Management,TRUE,2,10+ Miles,81,19
15215,2370.4818,S,75001-100000,M,Graduate Degree,Management,FALSE,1,1-2 Miles,56,19
14492,2.7,M,50001-75000,M,Graduate Degree,Management,TRUE,2,1-2 Miles,69,19
18122,2199.99,S,50001-75000,M,Partial College,Professional,TRUE,1,10+ Miles,69,18
20821,-3578.27,M,0-25000,M,Bachelors,Clerical,TRUE,0,0-1 Miles,44,20
18774,114.99,S,50001-75000,M,Partial College,Skilled Manual,FALSE,1,1-2 Miles,46,18
11539,-1183.3,M,50001-75000,M,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,63,20
28848,-2181.565,S,25001-50000,M,Bachelors,Professional,FALSE,1,2-5 Miles,55,20
13008,83.65,M,50001-75000,M,Bachelors,Professional,TRUE,1,0-1 Miles,57,19
15501,1512,M,50001-75000,M,Graduate Degree,Professional,TRUE,0,2-5 Miles,52,20
21575,531,M,75001-100000,M,Partial College,Professional,FALSE,2,2-5 Miles,66,19
12190,2307.68,S,greater than 100000,M,Graduate Degree,Management,FALSE,2,0-1 Miles,62,20
29335,-3578.27,S,25001-50000,M,Partial High School,Clerical,FALSE,2,0-1 Miles,44,21
25350,27.69,M,0-25000,M,Partial High School,Clerical,TRUE,2,1-2 Miles,65,18
11586,-8.99,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,0,0-1 Miles,57,18
12272,3028.3504,M,25001-50000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,63,20
29069,738.35,S,0-25000,M,High School,Skilled Manual,TRUE,2,5-10 Miles,75,19
11540,2364.01,S,50001-75000,M,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,64,20
15461,65.99,M,25001-50000,M,Bachelors,Clerical,TRUE,0,0-1 Miles,80,19
16504,518.98,S,25001-50000,M,High School,Skilled Manual,FALSE,2,1-2 Miles,48,19
28129,-3578.27,S,25001-50000,M,High School,Skilled Manual,FALSE,2,1-2 Miles,48,21
18427,2285.48,M,50001-75000,M,Graduate Degree,Management,TRUE,2,5-10 Miles,69,18
24965,1.6,M,25001-50000,M,High School,Professional,FALSE,2,2-5 Miles,75,19
26322,-1265.5692,S,25001-50000,M,Bachelors,Professional,FALSE,1,2-5 Miles,55,20
26078,-5.01,M,75001-100000,M,Partial College,Professional,TRUE,3,1-2 Miles,60,19
17733,-2433.29,M,0-25000,M,Bachelors,Clerical,TRUE,0,0-1 Miles,43,21
26871,-21.01,S,25001-50000,M,Partial College,Clerical,FALSE,1,0-1 Miles,60,18
27867,2373.57,M,0-25000,M,High School,Manual,TRUE,2,0-1 Miles,46,19
15800,2240.0018,S,75001-100000,M,Bachelors,Professional,TRUE,1,2-5 Miles,63,19
14124,-24.99,M,0-25000,M,Partial College,Manual,FALSE,1,0-1 Miles,42,19
12239,4710.0304,M,25001-50000,M,Bachelors,Clerical,TRUE,0,0-1 Miles,80,20
15363,2314.99,M,75001-100000,M,Partial College,Professional,TRUE,3,0-1 Miles,57,19
18316,2.7,S,25001-50000,M,High School,Skilled Manual,FALSE,2,0-1 Miles,42,18
27301,-1.01,M,50001-75000,M,Partial College,Professional,TRUE,1,10+ Miles,69,18
18719,25,M,50001-75000,M,Bachelors,Professional,TRUE,3,10+ Miles,58,19
22357,-20.01,M,25001-50000,M,High School,Skilled Manual,TRUE,2,1-2 Miles,66,18
20924,-0.01,S,0-25000,M,High School,Manual,TRUE,1,2-5 Miles,45,19
26973,-31,M,0-25000,M,Partial High School,Manual,TRUE,2,1-2 Miles,49,19
11934,-1186.31,S,25001-50000,M,Partial High School,Clerical,TRUE,2,5-10 Miles,45,20
14962,-6.01,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,0,0-1 Miles,57,18
17950,1727.6825,M,25001-50000,M,Bachelors,Clerical,TRUE,0,0-1 Miles,64,19
17143,1745.99,M,25001-50000,M,High School,Professional,TRUE,2,10+ Miles,74,19
23876,28.61,M,75001-100000,M,Bachelors,Skilled Manual,TRUE,0,2-5 Miles,56,18
22871,518.5,M,50001-75000,M,Partial College,Skilled Manual,TRUE,1,2-5 Miles,60,19
12724,5,S,0-25000,M,Partial High School,Manual,FALSE,2,1-2 Miles,43,19
17941,1679.9775,M,0-25000,M,Partial College,Manual,TRUE,1,0-1 Miles,63,19
18992,20,M,50001-75000,M,Bachelors,Management,TRUE,2,2-5 Miles,76,19
23354,-0.01,S,50001-75000,M,Partial College,Professional,TRUE,2,5-10 Miles,48,19
26615,-1000.435,M,50001-75000,M,Partial College,Skilled Manual,TRUE,1,2-5 Miles,61,19
23937,-31,M,0-25000,M,High School,Manual,TRUE,2,0-1 Miles,43,19
28464,-69.99,M,0-25000,M,Partial College,Manual,TRUE,0,1-2 Miles,66,18
29205,21,M,75001-100000,M,Partial High School,Skilled Manual,TRUE,2,5-10 Miles,66,18
13831,-35,S,0-25000,M,High School,Manual,TRUE,1,2-5 Miles,47,19
27434,31.69,S,50001-75000,M,Partial College,Professional,TRUE,1,10+ Miles,72,18
26472,14.98,S,25001-50000,M,Bachelors,Management,TRUE,2,10+ Miles,80,19
16524,-2457.78,M,0-25000,M,Bachelors,Clerical,TRUE,0,0-1 Miles,43,21
26050,1179.86,S,50001-75000,M,High School,Professional,FALSE,2,1-2 Miles,66,20
28935,2349.08,S,75001-100000,M,Bachelors,Professional,FALSE,2,10+ Miles,47,19
22083,-85.02,M,greater than 100000,M,Bachelors,Management,TRUE,3,2-5 Miles,61,18
29060,-3578.27,S,50001-75000,M,Partial College,Skilled Manual,FALSE,2,5-10 Miles,44,21
16138,-564.99,S,50001-75000,M,Graduate Degree,Professional,FALSE,1,2-5 Miles,56,18
12017,2269.99,M,25001-50000,M,High School,Skilled Manual,TRUE,2,5-10 Miles,46,19
21294,-9.99,M,greater than 100000,M,Bachelors,Management,TRUE,4,0-1 Miles,60,19
22047,5.99,M,75001-100000,M,Bachelors,Management,TRUE,1,1-2 Miles,54,18
17173,-4.99,S,50001-75000,M,Partial High School,Skilled Manual,TRUE,2,10+ Miles,70,18
15783,-6.01,M,75001-100000,M,Bachelors,Professional,TRUE,0,0-1 Miles,55,19
12091,31,M,25001-50000,M,High School,Professional,TRUE,2,2-5 Miles,74,19
23363,-4.99,M,50001-75000,M,Partial High School,Skilled Manual,TRUE,2,5-10 Miles,65,18
21608,505,M,50001-75000,M,Graduate Degree,Professional,TRUE,0,2-5 Miles,52,19
11267,2254.98,S,greater than 100000,M,Partial College,Professional,TRUE,4,2-5 Miles,58,20
11701,5,M,50001-75000,M,Bachelors,Professional,TRUE,2,2-5 Miles,59,19
16420,761.5375,S,0-25000,M,High School,Manual,TRUE,1,0-1 Miles,59,20
27208,-30,S,0-25000,M,Partial High School,Clerical,FALSE,2,0-1 Miles,67,18
28883,-31,M,greater than 100000,M,High School,Professional,TRUE,4,5-10 Miles,66,18
21894,-2181.565,S,75001-100000,M,Bachelors,Professional,FALSE,4,10+ Miles,52,20
14374,2357.6925,M,50001-75000,M,Graduate Degree,Professional,TRUE,0,0-1 Miles,50,19
13396,2357.69,M,50001-75000,M,High School,Professional,TRUE,2,10+ Miles,71,19
24504,-2443.35,M,25001-50000,M,Bachelors,Management,FALSE,2,0-1 Miles,81,19
16773,-4,M,50001-75000,M,Graduate Degree,Skilled Manual,TRUE,0,0-1 Miles,50,19
28370,538.97,S,25001-50000,M,Bachelors,Clerical,FALSE,0,0-1 Miles,55,18
21985,1646.9975,M,50001-75000,M,Partial College,Skilled Manual,TRUE,1,5-10 Miles,62,20
17184,2296.67,M,greater than 100000,M,Partial College,Professional,TRUE,2,0-1 Miles,66,19
12715,32.68,M,50001-75000,M,Bachelors,Professional,TRUE,2,5-10 Miles,59,19
18680,1666,M,25001-50000,M,Graduate Degree,Skilled Manual,TRUE,0,0-1 Miles,49,18
23483,27.7,M,greater than 100000,M,Bachelors,Management,TRUE,1,5-10 Miles,60,19
13742,-1377.095,M,25001-50000,M,Partial College,Clerical,TRUE,1,1-2 Miles,65,20
19826,-28.01,S,75001-100000,M,Bachelors,Management,TRUE,0,2-5 Miles,58,19
14012,3067.3418,M,25001-50000,M,Bachelors,Management,TRUE,2,5-10 Miles,73,19
14445,-26.54,M,greater than 100000,M,Graduate Degree,Management,TRUE,4,0-1 Miles,57,19
23486,1694.98,S,75001-100000,M,Partial College,Professional,TRUE,3,5-10 Miles,60,20
21041,540.98,M,0-25000,M,Partial College,Manual,TRUE,1,2-5 Miles,70,19
13954,61,M,50001-75000,M,Bachelors,Professional,TRUE,1,2-5 Miles,54,19
23347,-4.99,M,75001-100000,M,Bachelors,Management,TRUE,3,2-5 Miles,63,18
24109,-4.99,S,0-25000,M,High School,Manual,FALSE,1,2-5 Miles,45,19
19580,56.96,M,50001-75000,M,Bachelors,Professional,TRUE,2,5-10 Miles,57,19
29165,2389.06,S,50001-75000,M,Graduate Degree,Professional,FALSE,1,0-1 Miles,63,19
25968,-24.99,M,50001-75000,M,Bachelors,Skilled Manual,TRUE,3,10+ Miles,58,18
11552,-34.99,S,0-25000,M,Partial College,Manual,FALSE,1,1-2 Miles,55,18
22908,294.385,M,75001-100000,M,Bachelors,Professional,TRUE,0,2-5 Miles,52,20
23273,29.49,M,25001-50000,M,High School,Skilled Manual,TRUE,2,1-2 Miles,65,18
18586,2317.7,S,75001-100000,M,Graduate Degree,Professional,TRUE,0,0-1 Miles,53,18
18318,1711.49,M,25001-50000,M,High School,Skilled Manual,TRUE,2,5-10 Miles,42,18
18025,32.69,S,25001-50000,M,Partial College,Clerical,TRUE,2,0-1 Miles,44,19
21588,1066.5,M,50001-75000,M,Graduate Degree,Skilled Manual,TRUE,0,2-5 Miles,51,18
19132,-69.99,S,25001-50000,M,Bachelors,Skilled Manual,FALSE,1,0-1 Miles,55,18
13503,41.68,M,0-25000,M,Partial College,Manual,TRUE,0,0-1 Miles,65,19
18972,39.99,M,50001-75000,M,Bachelors,Management,TRUE,2,10+ Miles,80,18
14625,2.7,M,50001-75000,M,Partial College,Skilled Manual,TRUE,1,2-5 Miles,60,18
27680,19.82,S,25001-50000,M,Partial College,Professional,TRUE,2,5-10 Miles,71,19
20052,1780.8436,S,25001-50000,M,Partial College,Clerical,TRUE,0,1-2 Miles,51,21
21576,531,M,75001-100000,M,Partial College,Professional,FALSE,2,2-5 Miles,66,19
11785,30.01,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,0,0-1 Miles,50,19
14909,-4.99,M,25001-50000,M,Partial College,Clerical,TRUE,1,0-1 Miles,66,19
22979,60.98,S,25001-50000,M,Partial High School,Clerical,FALSE,2,0-1 Miles,45,18
25690,-31,M,0-25000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,61,19
27254,-2049.0964,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,0,2-5 Miles,50,19
26584,24,M,50001-75000,M,Partial College,Professional,FALSE,2,1-2 Miles,46,19
14296,27.97,M,50001-75000,M,High School,Professional,FALSE,2,1-2 Miles,65,19
20872,918,S,0-25000,M,High School,Manual,TRUE,0,0-1 Miles,55,20
24186,1143.19,S,0-25000,M,Partial College,Manual,FALSE,0,0-1 Miles,63,19
13454,2339.68,M,greater than 100000,M,Bachelors,Management,TRUE,3,0-1 Miles,62,19
23747,1126.52,S,0-25000,M,Partial High School,Manual,TRUE,2,1-2 Miles,42,19
19706,599.97,S,75001-100000,M,Partial College,Professional,TRUE,0,5-10 Miles,67,19
22522,-539.99,S,25001-50000,M,Partial College,Clerical,FALSE,1,0-1 Miles,60,19
12593,24,S,25001-50000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,61,19
24565,555,S,greater than 100000,M,Partial College,Professional,FALSE,2,10+ Miles,70,19
27454,2.7,M,75001-100000,M,Bachelors,Management,TRUE,1,1-2 Miles,54,19
22146,32.69,S,25001-50000,M,Bachelors,Management,TRUE,2,10+ Miles,80,18
25409,-2384.07,S,50001-75000,M,Bachelors,Skilled Manual,FALSE,1,0-1 Miles,54,19
14623,15.49,M,50001-75000,M,Partial College,Skilled Manual,TRUE,1,0-1 Miles,60,19
27219,-59.51,S,0-25000,M,Partial High School,Clerical,FALSE,2,0-1 Miles,65,19
13577,5011.415,M,50001-75000,M,High School,Professional,TRUE,2,2-5 Miles,77,20
22221,1085.5,M,50001-75000,M,High School,Professional,FALSE,2,1-2 Miles,65,18
21987,2447.3475,S,50001-75000,M,Bachelors,Professional,TRUE,1,5-10 Miles,57,20
21670,-92.23,S,0-25000,M,Partial High School,Manual,TRUE,2,1-2 Miles,50,18
25856,734.4,S,25001-50000,M,High School,Professional,TRUE,2,10+ Miles,78,18
23566,-3578.27,S,25001-50000,M,Partial High School,Clerical,FALSE,2,0-1 Miles,43,20
11149,-4,M,25001-50000,M,Bachelors,Management,TRUE,2,0-1 Miles,81,19
20466,5,M,75001-100000,M,Partial College,Professional,TRUE,1,5-10 Miles,66,18
11831,2285,M,75001-100000,M,Graduate Degree,Professional,TRUE,0,0-1 Miles,53,20
16831,2249.69,M,greater than 100000,M,Partial College,Professional,TRUE,3,0-1 Miles,67,20
13905,2266.9775,M,75001-100000,M,Graduate Degree,Professional,TRUE,0,0-1 Miles,53,19
16540,2444.9475,M,0-25000,M,Partial College,Manual,TRUE,0,1-2 Miles,62,20
25798,2434.36,S,greater than 100000,M,High School,Professional,FALSE,3,0-1 Miles,71,18
13183,-98.02,M,75001-100000,M,Bachelors,Management,TRUE,2,5-10 Miles,80,19
24671,718.35,M,25001-50000,M,Partial High School,Skilled Manual,TRUE,2,2-5 Miles,73,20
22631,1099.49,S,25001-50000,M,Bachelors,Clerical,FALSE,0,0-1 Miles,54,19
19522,-6.01,M,0-25000,M,Partial High School,Manual,FALSE,2,0-1 Miles,43,19
24690,539.47,S,0-25000,M,Partial High School,Manual,TRUE,2,1-2 Miles,42,18
15115,45.5,S,75001-100000,M,High School,Management,TRUE,3,10+ Miles,72,19
16400,2444.95,M,25001-50000,M,Bachelors,Clerical,TRUE,0,2-5 Miles,55,19
24694,-50,S,25001-50000,M,High School,Manual,FALSE,1,1-2 Miles,44,19
11522,2299.99,M,75001-100000,M,Graduate Degree,Skilled Manual,TRUE,0,0-1 Miles,67,20
27258,-2071.4192,S,50001-75000,M,Graduate Degree,Professional,FALSE,0,0-1 Miles,50,19
12817,-1236.3,S,0-25000,M,Partial High School,Manual,TRUE,2,0-1 Miles,57,20
26686,-30,M,75001-100000,M,Bachelors,Management,FALSE,0,0-1 Miles,58,18
27752,-3578.27,S,25001-50000,M,High School,Skilled Manual,FALSE,2,1-2 Miles,47,21
21355,1114.48,M,50001-75000,F,Graduate Degree,Management,TRUE,2,10+ Miles,81,18
16492,51.97,M,25001-50000,M,Partial College,Clerical,FALSE,2,5-10 Miles,70,18
23168,-539.99,M,50001-75000,F,Bachelors,Skilled Manual,TRUE,1,2-5 Miles,54,18
17794,559.6775,M,25001-50000,M,Bachelors,Clerical,TRUE,1,2-5 Miles,57,19
26845,23.19,S,0-25000,M,High School,Manual,TRUE,2,0-1 Miles,58,19
18051,1666,M,50001-75000,F,Partial College,Skilled Manual,TRUE,1,2-5 Miles,61,18
17508,2309.02,S,50001-75000,F,Partial College,Professional,FALSE,2,0-1 Miles,49,18
25203,-1205.86,S,25001-50000,F,Partial College,Professional,FALSE,2,1-2 Miles,71,19
11973,9.99,S,50001-75000,F,Partial College,Professional,FALSE,2,1-2 Miles,49,19
17573,1666,S,25001-50000,F,Bachelors,Skilled Manual,FALSE,0,0-1 Miles,53,19
23297,32.69,S,25001-50000,M,Partial College,Clerical,FALSE,2,0-1 Miles,51,18
20082,58.57,S,0-25000,F,High School,Manual,TRUE,2,1-2 Miles,69,19
16568,-0.01,M,25001-50000,F,Graduate Degree,Clerical,TRUE,0,0-1 Miles,101,19
25768,-24.51,M,greater than 100000,M,High School,Professional,TRUE,4,5-10 Miles,66,19
19861,-61,M,50001-75000,F,Partial College,Professional,TRUE,1,2-5 Miles,75,19
13116,31.68,S,greater than 100000,M,Graduate Degree,Management,FALSE,2,0-1 Miles,56,19
12271,3541.8704,M,25001-50000,M,Bachelors,Clerical,TRUE,0,0-1 Miles,63,20
29151,-3578.27,M,50001-75000,F,Partial College,Skilled Manual,TRUE,1,0-1 Miles,61,21
18453,-4.99,S,25001-50000,F,Partial College,Skilled Manual,TRUE,1,5-10 Miles,45,18
27693,-539.99,S,75001-100000,M,Bachelors,Professional,TRUE,0,1-2 Miles,55,18
28302,-61,M,25001-50000,F,High School,Professional,TRUE,2,5-10 Miles,74,19
18462,-2457.78,M,25001-50000,M,High School,Skilled Manual,TRUE,2,5-10 Miles,71,21
24845,51.48,M,50001-75000,M,High School,Professional,TRUE,2,2-5 Miles,78,18
19155,61,M,50001-75000,F,Bachelors,Skilled Manual,TRUE,3,10+ Miles,58,19
20842,1099.48,S,25001-50000,M,Bachelors,Clerical,TRUE,0,0-1 Miles,62,20
23114,-1189.21,S,50001-75000,F,Partial College,Skilled Manual,FALSE,2,5-10 Miles,49,21
11690,2307.98,M,50001-75000,F,Graduate Degree,Professional,TRUE,0,2-5 Miles,58,20
13912,2317.4775,S,75001-100000,F,Bachelors,Skilled Manual,TRUE,3,10+ Miles,57,19
12870,30.99,S,0-25000,M,Partial High School,Manual,FALSE,1,5-10 Miles,46,18
14240,1368.535,M,75001-100000,F,Bachelors,Management,FALSE,2,1-2 Miles,81,20
27576,-2071.4192,M,50001-75000,F,Bachelors,Professional,FALSE,1,0-1 Miles,64,19
19464,-49,M,0-25000,M,High School,Manual,FALSE,2,0-1 Miles,93,18
29136,-3578.27,M,50001-75000,F,Bachelors,Skilled Manual,TRUE,2,2-5 Miles,58,21
17654,1741.99,S,25001-50000,F,Partial College,Clerical,TRUE,1,1-2 Miles,47,18
11130,32.71,M,25001-50000,F,High School,Skilled Manual,TRUE,2,5-10 Miles,43,18
25557,559.1918,M,0-25000,M,Partial College,Manual,TRUE,1,2-5 Miles,42,21
17726,-2443.8,S,0-25000,F,Partial College,Manual,TRUE,1,1-2 Miles,42,21
13531,-69.99,M,25001-50000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,61,18
28250,-1194.2,M,75001-100000,M,Partial College,Professional,TRUE,2,2-5 Miles,59,21
20572,60.98,M,75001-100000,F,Partial College,Professional,TRUE,2,10+ Miles,69,19
18773,61,M,25001-50000,F,Partial College,Skilled Manual,TRUE,1,5-10 Miles,46,19
28573,-3578.27,S,25001-50000,M,Partial College,Clerical,TRUE,2,1-2 Miles,48,21
16951,1666,M,25001-50000,F,Bachelors,Skilled Manual,TRUE,1,2-5 Miles,52,19
12631,7176.69,S,50001-75000,M,High School,Professional,TRUE,2,10+ Miles,78,20
28710,-24,M,0-25000,M,High School,Manual,TRUE,2,0-1 Miles,69,19
15547,-13.5,M,50001-75000,F,Partial College,Skilled Manual,TRUE,1,0-1 Miles,61,20
17459,-50,M,50001-75000,F,High School,Professional,TRUE,0,5-10 Miles,68,19
19458,1066.5,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,1,2-5 Miles,56,19
15909,592.68,M,50001-75000,F,Partial College,Professional,TRUE,2,10+ Miles,71,19
21228,-480.575,M,25001-50000,F,Bachelors,Management,TRUE,1,5-10 Miles,69,20
28166,-3578.27,M,25001-50000,F,High School,Skilled Manual,TRUE,2,2-5 Miles,61,21
22482,-30,S,0-25000,F,Partial High School,Manual,TRUE,2,0-1 Miles,57,18
11360,-1879.16,S,0-25000,M,Partial College,Manual,TRUE,1,2-5 Miles,44,21
27231,-2049.0964,S,25001-50000,M,Partial College,Clerical,TRUE,1,1-2 Miles,63,19
22662,-4.99,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,2,0-1 Miles,59,18
28682,-6.01,M,50001-75000,F,Graduate Degree,Professional,TRUE,0,2-5 Miles,56,19
19214,-4.99,S,25001-50000,F,High School,Skilled Manual,TRUE,2,1-2 Miles,67,19
19372,19.5,S,0-25000,F,High School,Manual,TRUE,1,2-5 Miles,46,18
17586,1651,S,25001-50000,F,Bachelors,Professional,TRUE,1,2-5 Miles,55,18
15684,4687.0375,S,75001-100000,M,Partial College,Professional,FALSE,2,2-5 Miles,78,20
13294,-13.03,M,75001-100000,F,Partial College,Professional,TRUE,3,1-2 Miles,61,18
23368,-4.99,M,50001-75000,F,Bachelors,Skilled Manual,TRUE,3,10+ Miles,58,19
28431,-120.12,M,0-25000,M,Partial High School,Manual,FALSE,2,0-1 Miles,47,19
15624,4703.0475,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,1,0-1 Miles,50,20
12583,-1506.4292,S,0-25000,M,High School,Manual,FALSE,0,2-5 Miles,46,20
24078,-3.99,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,2,0-1 Miles,57,19
17701,19.5,M,0-25000,F,Graduate Degree,Manual,TRUE,0,0-1 Miles,69,19
21792,65.48,M,50001-75000,F,Partial College,Professional,TRUE,2,10+ Miles,73,18
29426,17.5,S,0-25000,M,Partial High School,Manual,FALSE,2,0-1 Miles,48,18
29477,2358.07,M,0-25000,M,Partial College,Manual,FALSE,1,1-2 Miles,63,19
21707,-5,M,25001-50000,F,High School,Skilled Manual,TRUE,2,1-2 Miles,66,18
20488,5,M,50001-75000,F,Graduate Degree,Management,TRUE,2,10+ Miles,80,18
18181,65.95,M,greater than 100000,M,High School,Management,TRUE,4,0-1 Miles,73,19
23818,543.99,M,25001-50000,F,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,50,18
13208,2299.99,S,50001-75000,F,Bachelors,Management,TRUE,3,10+ Miles,77,20
22467,1727.68,S,0-25000,M,Partial College,Manual,TRUE,1,2-5 Miles,56,18
21475,1143.19,M,50001-75000,F,Bachelors,Management,TRUE,0,2-5 Miles,74,18
22151,6.49,M,0-25000,M,Partial High School,Clerical,TRUE,2,5-10 Miles,74,18
26144,23.19,S,25001-50000,F,Bachelors,Professional,TRUE,1,5-10 Miles,90,19
26496,-1000.435,M,25001-50000,F,High School,Professional,TRUE,2,2-5 Miles,74,20
11847,-10,S,25001-50000,F,Bachelors,Skilled Manual,FALSE,2,0-1 Miles,58,19
22766,-29.99,M,50001-75000,F,Partial College,Professional,TRUE,2,10+ Miles,73,19
13332,-13.01,M,75001-100000,M,Bachelors,Management,TRUE,2,5-10 Miles,82,18
22230,544.98,M,50001-75000,F,Partial College,Professional,TRUE,2,5-10 Miles,66,21
28424,515.5,S,25001-50000,M,Partial College,Clerical,FALSE,1,0-1 Miles,46,18
23972,-1.01,S,0-25000,M,Graduate Degree,Clerical,FALSE,0,0-1 Miles,61,18
21842,-21.01,M,75001-100000,M,Bachelors,Management,TRUE,1,10+ Miles,76,18
24521,2349.08,S,75001-100000,F,Bachelors,Management,FALSE,1,0-1 Miles,50,19
25279,-32.6,S,25001-50000,F,Partial College,Skilled Manual,FALSE,1,1-2 Miles,46,18
21489,2.7,M,25001-50000,M,Partial High School,Skilled Manual,FALSE,2,2-5 Miles,72,18
23781,563.18,S,25001-50000,F,Partial College,Clerical,TRUE,0,1-2 Miles,47,18
17305,2.98,M,50001-75000,M,Bachelors,Professional,TRUE,2,5-10 Miles,59,19
23663,-2181.565,M,75001-100000,M,Partial High School,Professional,TRUE,4,10+ Miles,52,19
18666,-49,S,25001-50000,F,High School,Skilled Manual,TRUE,2,1-2 Miles,65,19
13353,2347.9575,S,50001-75000,F,Graduate Degree,Management,TRUE,2,10+ Miles,78,20
28719,-2384.07,S,50001-75000,M,Bachelors,Professional,FALSE,1,0-1 Miles,54,19
25962,-1015.92,S,75001-100000,F,Bachelors,Management,FALSE,1,0-1 Miles,50,21
19934,144.46,M,75001-100000,M,High School,Professional,TRUE,2,10+ Miles,71,19
17076,70.99,M,50001-75000,M,Bachelors,Professional,TRUE,3,5-10 Miles,59,19
26646,583.3504,S,50001-75000,F,Bachelors,Professional,TRUE,1,2-5 Miles,64,20
15391,4723.04,M,75001-100000,F,High School,Professional,FALSE,1,10+ Miles,67,19
17338,71.94,M,25001-50000,F,High School,Skilled Manual,TRUE,2,5-10 Miles,47,18
20918,-59.51,M,25001-50000,M,Partial College,Clerical,FALSE,2,0-1 Miles,58,18
27010,26.03,M,25001-50000,F,Partial College,Clerical,TRUE,0,1-2 Miles,47,18
19226,20,M,25001-50000,M,Partial College,Clerical,TRUE,1,0-1 Miles,64,18
24440,12.1,M,25001-50000,F,Partial College,Professional,TRUE,2,5-10 Miles,71,19
